Level,Title,State,Skill_level,Month,Vacancies
2,NT skill level 1,NT,1,2023-02-01,1329.6
2,NT skill level 1,NT,1,2023-03-01,1194.179
2,NT skill level 1,NT,1,2023-04-01,1171.439
2,NT skill level 1,NT,1,2023-05-01,1387.315
2,NT skill level 1,NT,1,2023-06-01,1389.787
2,NT skill level 1,NT,1,2023-07-01,1390.121
2,NT skill level 1,NT,1,2023-08-01,1427.852
2,NT skill level 1,NT,1,2023-09-01,1385.612
2,NT skill level 1,NT,1,2023-10-01,1491.19
2,NT skill level 1,NT,1,2023-11-01,1348.369
2,NT skill level 1,NT,1,2023-12-01,1298.704
2,NT skill level 1,NT,1,2024-01-01,1287.939
2,NT skill level 1,NT,1,2024-02-01,1306.262
2,NT skill level 1,NT,1,2024-03-01,1268.592
2,NT skill level 1,NT,1,2024-04-01,1223.148
2,NT skill level 1,NT,1,2024-05-01,1247.086
2,NT skill level 1,NT,1,2024-06-01,1162.391
2,NT skill level 1,NT,1,2024-07-01,1259.667
2,NT skill level 1,NT,1,2024-08-01,1224.362
2,NT skill level 1,NT,1,2024-09-01,1247.613
2,NT skill level 1,NT,1,2024-10-01,1230.584
2,NT skill level 1,NT,1,2024-11-01,1275.739
2,NT skill level 1,NT,1,2024-12-01,1190.765
2,NT skill level 1,NT,1,2025-01-01,1230.921
2,NT skill level 1,NT,1,2025-02-01,1162.781
2,NT skill level 1,NT,1,2025-03-01,1141.027
2,NT skill level 1,NT,1,2025-04-01,1165.52
2,NT skill level 1,NT,1,2025-05-01,1110.534
2,NT skill level 1,NT,1,2025-06-01,1163.503
2,NT skill level 1,NT,1,2025-07-01,1177.988
2,NT skill level 1,NT,1,2025-08-01,1097.367
2,NT skill level 1,NT,1,2025-09-01,1051.481
2,NT skill level 1,NT,1,2025-10-01,1111.007
2,NT skill level 1,NT,1,2025-11-01,1031.787
2,NT skill level 1,NT,1,2025-12-01,1021.163
2,NT skill level 1,NT,1,2026-01-01,1097.25
2,NT skill level 1,NT,1,2026-02-01,1045.287
2,NT skill level 1,NT,1,2026-03-01,1124.675
2,NT skill level 1,NT,1,2026-04-01,1225.836
2,NT skill level 1,NT,1,2026-05-01,1005.885
2,NT skill level 1,NT,1,2026-06-01,1021.404
2,NT skill level 1,NT,1,2026-07-01,966.832
2,NT skill level 2,NT,2,2006-01-01,245.444
2,NT skill level 2,NT,2,2006-02-01,227.022
2,NT skill level 2,NT,2,2006-03-01,234.884
2,NT skill level 2,NT,2,2006-04-01,268.114
2,NT skill level 2,NT,2,2006-05-01,224.438
2,NT skill level 2,NT,2,2006-06-01,326.092
2,NT skill level 2,NT,2,2006-07-01,289.736
2,NT skill level 2,NT,2,2006-08-01,266.145
2,NT skill level 2,NT,2,2006-09-01,283.57
2,NT skill level 2,NT,2,2006-10-01,284.899
2,NT skill level 2,NT,2,2006-11-01,276.821
2,NT skill level 2,NT,2,2006-12-01,293.345
2,NT skill level 2,NT,2,2007-01-01,303.317
2,NT skill level 2,NT,2,2007-02-01,301.174
2,NT skill level 2,NT,2,2007-03-01,335.626
2,NT skill level 2,NT,2,2007-04-01,312.997
2,NT skill level 2,NT,2,2007-05-01,325.916
2,NT skill level 2,NT,2,2007-06-01,310.593
2,NT skill level 2,NT,2,2007-07-01,345.374
2,NT skill level 2,NT,2,2007-08-01,337.546
2,NT skill level 2,NT,2,2007-09-01,334.268
2,NT skill level 2,NT,2,2007-10-01,346.956
2,NT skill level 2,NT,2,2007-11-01,378.565
2,NT skill level 2,NT,2,2007-12-01,381.688
2,NT skill level 2,NT,2,2008-01-01,353.033
2,NT skill level 2,NT,2,2008-02-01,381.162
2,NT skill level 2,NT,2,2008-03-01,365.351
2,NT skill level 2,NT,2,2008-04-01,346.939
2,NT skill level 2,NT,2,2008-05-01,381.939
2,NT skill level 2,NT,2,2008-06-01,371.639
2,NT skill level 2,NT,2,2008-07-01,352.025
2,NT skill level 2,NT,2,2008-08-01,386.004
2,NT skill level 2,NT,2,2008-09-01,384.387
2,NT skill level 2,NT,2,2008-10-01,418.49
2,NT skill level 2,NT,2,2008-11-01,498.686
2,NT skill level 2,NT,2,2008-12-01,371.449
2,NT skill level 2,NT,2,2009-01-01,330.64
2,NT skill level 2,NT,2,2009-02-01,369.557
2,NT skill level 2,NT,2,2009-03-01,482.734
2,NT skill level 2,NT,2,2009-04-01,406.405
2,NT skill level 2,NT,2,2009-05-01,353.809
2,NT skill level 2,NT,2,2009-06-01,274.114
2,NT skill level 2,NT,2,2009-07-01,401.09
2,NT skill level 2,NT,2,2009-08-01,423.086
2,NT skill level 2,NT,2,2009-09-01,438.409
2,NT skill level 2,NT,2,2009-10-01,428.61
2,NT skill level 2,NT,2,2009-11-01,383.209
2,NT skill level 2,NT,2,2009-12-01,421.413
2,NT skill level 2,NT,2,2010-01-01,413.839
2,NT skill level 2,NT,2,2010-02-01,416.969
2,NT skill level 2,NT,2,2010-03-01,395.022
2,NT skill level 2,NT,2,2010-04-01,398.227
2,NT skill level 2,NT,2,2010-05-01,416.622
2,NT skill level 2,NT,2,2010-06-01,431.905
2,NT skill level 2,NT,2,2010-07-01,372.725
2,NT skill level 2,NT,2,2010-08-01,383.083
2,NT skill level 2,NT,2,2010-09-01,356.404
2,NT skill level 2,NT,2,2010-10-01,361.161
2,NT skill level 2,NT,2,2010-11-01,477.17
2,NT skill level 2,NT,2,2010-12-01,370.515
2,NT skill level 2,NT,2,2011-01-01,368.042
2,NT skill level 2,NT,2,2011-02-01,395.039
2,NT skill level 2,NT,2,2011-03-01,396.411
2,NT skill level 2,NT,2,2011-04-01,420.958
2,NT skill level 2,NT,2,2011-05-01,430.258
2,NT skill level 2,NT,2,2011-06-01,431.156
2,NT skill level 2,NT,2,2011-07-01,453.543
2,NT skill level 2,NT,2,2011-08-01,404.008
2,NT skill level 2,NT,2,2011-09-01,407.289
2,NT skill level 2,NT,2,2011-10-01,360.24
2,NT skill level 2,NT,2,2011-11-01,381.302
2,NT skill level 2,NT,2,2011-12-01,395.078
2,NT skill level 2,NT,2,2012-01-01,426.889
2,NT skill level 2,NT,2,2012-02-01,415.913
2,NT skill level 2,NT,2,2012-03-01,407.347
2,NT skill level 2,NT,2,2012-04-01,420.392
2,NT skill level 2,NT,2,2012-05-01,377.53
2,NT skill level 2,NT,2,2012-06-01,382.754
2,NT skill level 2,NT,2,2012-07-01,363.775
2,NT skill level 2,NT,2,2012-08-01,336.927
2,NT skill level 2,NT,2,2012-09-01,396.537
2,NT skill level 2,NT,2,2012-10-01,348.846
2,NT skill level 2,NT,2,2012-11-01,375.666
2,NT skill level 2,NT,2,2012-12-01,377.082
2,NT skill level 2,NT,2,2013-01-01,337.306
2,NT skill level 2,NT,2,2013-02-01,267.495
2,NT skill level 2,NT,2,2013-03-01,314.544
2,NT skill level 2,NT,2,2013-04-01,298.277
2,NT skill level 2,NT,2,2013-05-01,347.049
2,NT skill level 2,NT,2,2013-06-01,262.56
2,NT skill level 2,NT,2,2013-07-01,305.714
2,NT skill level 2,NT,2,2013-08-01,328.617
2,NT skill level 2,NT,2,2013-09-01,320.413
2,NT skill level 2,NT,2,2013-10-01,333.302
2,NT skill level 2,NT,2,2013-11-01,311.865
2,NT skill level 2,NT,2,2013-12-01,301.055
2,NT skill level 2,NT,2,2014-01-01,287.392
2,NT skill level 2,NT,2,2014-02-01,344.528
2,NT skill level 2,NT,2,2014-03-01,349.622
2,NT skill level 2,NT,2,2014-04-01,303.938
2,NT skill level 2,NT,2,2014-05-01,318.168
2,NT skill level 2,NT,2,2014-06-01,307.062
2,NT skill level 2,NT,2,2014-07-01,312.394
2,NT skill level 2,NT,2,2014-08-01,353.363
2,NT skill level 2,NT,2,2014-09-01,276.369
2,NT skill level 2,NT,2,2014-10-01,319.429
2,NT skill level 2,NT,2,2014-11-01,326.302
2,NT skill level 2,NT,2,2014-12-01,299.236
2,NT skill level 2,NT,2,2015-01-01,312.904
2,NT skill level 2,NT,2,2015-02-01,282.945
2,NT skill level 2,NT,2,2015-03-01,271.814
2,NT skill level 2,NT,2,2015-04-01,286.726
2,NT skill level 2,NT,2,2015-05-01,285.183
2,NT skill level 2,NT,2,2015-06-01,304.599
2,NT skill level 2,NT,2,2015-07-01,271.436
2,NT skill level 2,NT,2,2015-08-01,285.997
2,NT skill level 2,NT,2,2015-09-01,243.423
2,NT skill level 2,NT,2,2015-10-01,275.783
2,NT skill level 2,NT,2,2015-11-01,268.013
2,NT skill level 2,NT,2,2015-12-01,293.876
2,NT skill level 2,NT,2,2016-01-01,287.859
2,NT skill level 2,NT,2,2016-02-01,289.504
2,NT skill level 2,NT,2,2016-03-01,271.606
2,NT skill level 2,NT,2,2016-04-01,265.203
2,NT skill level 2,NT,2,2016-05-01,262.912
2,NT skill level 2,NT,2,2016-06-01,254.493
2,NT skill level 2,NT,2,2016-07-01,271.437
2,NT skill level 2,NT,2,2016-08-01,217.467
2,NT skill level 2,NT,2,2016-09-01,256.531
2,NT skill level 2,NT,2,2016-10-01,228.396
2,NT skill level 2,NT,2,2016-11-01,191.71
2,NT skill level 2,NT,2,2016-12-01,188.742
2,NT skill level 2,NT,2,2017-01-01,169.691
2,NT skill level 2,NT,2,2017-02-01,199.618
2,NT skill level 2,NT,2,2017-03-01,239.547
2,NT skill level 2,NT,2,2017-04-01,247.304
2,NT skill level 2,NT,2,2017-05-01,244.783
2,NT skill level 2,NT,2,2017-06-01,208.81
2,NT skill level 2,NT,2,2017-07-01,248.828
2,NT skill level 2,NT,2,2017-08-01,250.967
2,NT skill level 2,NT,2,2017-09-01,232.533
2,NT skill level 2,NT,2,2017-10-01,220.836
2,NT skill level 2,NT,2,2017-11-01,259.002
2,NT skill level 2,NT,2,2017-12-01,197.403
2,NT skill level 2,NT,2,2018-01-01,253.715
2,NT skill level 2,NT,2,2018-02-01,222.514
2,NT skill level 2,NT,2,2018-03-01,238.453
2,NT skill level 2,NT,2,2018-04-01,233.969
2,NT skill level 2,NT,2,2018-05-01,247.895
2,NT skill level 2,NT,2,2018-06-01,252.224
2,NT skill level 2,NT,2,2018-07-01,233.719
2,NT skill level 2,NT,2,2018-08-01,221.172
2,NT skill level 2,NT,2,2018-09-01,238.619
2,NT skill level 2,NT,2,2018-10-01,253.98
2,NT skill level 2,NT,2,2018-11-01,242.736
2,NT skill level 2,NT,2,2018-12-01,245.318
2,NT skill level 2,NT,2,2019-01-01,230.275
2,NT skill level 2,NT,2,2019-02-01,244.683
2,NT skill level 2,NT,2,2019-03-01,207.436
2,NT skill level 2,NT,2,2019-04-01,226.077
2,NT skill level 2,NT,2,2019-05-01,213.17
2,NT skill level 2,NT,2,2019-06-01,209.927
2,NT skill level 2,NT,2,2019-07-01,215.413
2,NT skill level 2,NT,2,2019-08-01,219.397
2,NT skill level 2,NT,2,2019-09-01,209.657
2,NT skill level 2,NT,2,2019-10-01,198.84
2,NT skill level 2,NT,2,2019-11-01,189.859
2,NT skill level 2,NT,2,2019-12-01,222.027
2,NT skill level 2,NT,2,2020-01-01,248.737
2,NT skill level 2,NT,2,2020-02-01,191.762
2,NT skill level 2,NT,2,2020-03-01,152.499
2,NT skill level 2,NT,2,2020-04-01,86.027
2,NT skill level 2,NT,2,2020-05-01,123.478
2,NT skill level 2,NT,2,2020-06-01,152.991
2,NT skill level 2,NT,2,2020-07-01,179.529
2,NT skill level 2,NT,2,2020-08-01,212
2,NT skill level 2,NT,2,2020-09-01,237.187
2,NT skill level 2,NT,2,2020-10-01,254.899
2,NT skill level 2,NT,2,2020-11-01,256.844
2,NT skill level 2,NT,2,2020-12-01,221.055
2,NT skill level 2,NT,2,2021-01-01,275.806
2,NT skill level 2,NT,2,2021-02-01,273.709
2,NT skill level 2,NT,2,2021-03-01,328.337
2,NT skill level 2,NT,2,2021-04-01,313.986
2,NT skill level 2,NT,2,2021-05-01,332.256
2,NT skill level 2,NT,2,2021-06-01,349.95
2,NT skill level 2,NT,2,2021-07-01,313.96
2,NT skill level 2,NT,2,2021-08-01,304.011
2,NT skill level 2,NT,2,2021-09-01,316.077
2,NT skill level 2,NT,2,2021-10-01,326.17
2,NT skill level 2,NT,2,2021-11-01,345.789
2,NT skill level 2,NT,2,2021-12-01,347.992
2,NT skill level 2,NT,2,2022-01-01,314.025
2,NT skill level 2,NT,2,2022-02-01,306.459
2,NT skill level 2,NT,2,2022-03-01,354.523
2,NT skill level 2,NT,2,2022-04-01,392.726
2,NT skill level 2,NT,2,2022-05-01,357.496
2,NT skill level 2,NT,2,2022-06-01,368.869
2,NT skill level 2,NT,2,2022-07-01,338.175
2,NT skill level 2,NT,2,2022-08-01,353.152
2,NT skill level 2,NT,2,2022-09-01,341.61
2,NT skill level 2,NT,2,2022-10-01,306.163
2,NT skill level 2,NT,2,2022-11-01,340.784
2,NT skill level 2,NT,2,2022-12-01,333.359
2,NT skill level 2,NT,2,2023-01-01,336.812
2,NT skill level 2,NT,2,2023-02-01,421.142
2,NT skill level 2,NT,2,2023-03-01,352.023
2,NT skill level 2,NT,2,2023-04-01,343.301
2,NT skill level 2,NT,2,2023-05-01,400.614
2,NT skill level 2,NT,2,2023-06-01,357.466
2,NT skill level 2,NT,2,2023-07-01,356.973
2,NT skill level 2,NT,2,2023-08-01,386.043
2,NT skill level 2,NT,2,2023-09-01,359.423
2,NT skill level 2,NT,2,2023-10-01,373.452
2,NT skill level 2,NT,2,2023-11-01,386.493
2,NT skill level 2,NT,2,2023-12-01,390.657
2,NT skill level 2,NT,2,2024-01-01,407.238
2,NT skill level 2,NT,2,2024-02-01,396.785
2,NT skill level 2,NT,2,2024-03-01,388.528
2,NT skill level 2,NT,2,2024-04-01,398.23
2,NT skill level 2,NT,2,2024-05-01,381.393
2,NT skill level 2,NT,2,2024-06-01,366.933
2,NT skill level 2,NT,2,2024-07-01,383.954
2,NT skill level 2,NT,2,2024-08-01,354.482
2,NT skill level 2,NT,2,2024-09-01,371.351
2,NT skill level 2,NT,2,2024-10-01,372.906
2,NT skill level 2,NT,2,2024-11-01,328.617
2,NT skill level 2,NT,2,2024-12-01,321.671
2,NT skill level 2,NT,2,2025-01-01,356.59
2,NT skill level 2,NT,2,2025-02-01,315.166
2,NT skill level 2,NT,2,2025-03-01,327.99
2,NT skill level 2,NT,2,2025-04-01,381.188
2,NT skill level 2,NT,2,2025-05-01,347.081
2,NT skill level 2,NT,2,2025-06-01,318.515
2,NT skill level 2,NT,2,2025-07-01,355.821
2,NT skill level 2,NT,2,2025-08-01,325.568
2,NT skill level 2,NT,2,2025-09-01,323.175
2,NT skill level 2,NT,2,2025-10-01,338.757
2,NT skill level 2,NT,2,2025-11-01,338.053
2,NT skill level 2,NT,2,2025-12-01,338.211
2,NT skill level 2,NT,2,2026-01-01,328.951
2,NT skill level 2,NT,2,2026-02-01,355.341
2,NT skill level 2,NT,2,2026-03-01,343.716
2,NT skill level 2,NT,2,2026-04-01,322.271
2,NT skill level 2,NT,2,2026-05-01,293.111
2,NT skill level 2,NT,2,2026-06-01,326.769
2,NT skill level 2,NT,2,2026-07-01,312.181
2,NT skill level 3,NT,3,2006-01-01,413.338
2,NT skill level 3,NT,3,2006-02-01,441.157
2,NT skill level 3,NT,3,2006-03-01,450.364
2,NT skill level 3,NT,3,2006-04-01,462.346
2,NT skill level 3,NT,3,2006-05-01,504.364
2,NT skill level 3,NT,3,2006-06-01,538.346
2,NT skill level 3,NT,3,2006-07-01,510.074
2,NT skill level 3,NT,3,2006-08-01,487.402
2,NT skill level 3,NT,3,2006-09-01,456.032
2,NT skill level 3,NT,3,2006-10-01,482.184
2,NT skill level 3,NT,3,2006-11-01,419.55
2,NT skill level 3,NT,3,2006-12-01,497.714
2,NT skill level 3,NT,3,2007-01-01,480.442
2,NT skill level 3,NT,3,2007-02-01,522.236
2,NT skill level 3,NT,3,2007-03-01,543.856
2,NT skill level 3,NT,3,2007-04-01,542.199
2,NT skill level 3,NT,3,2007-05-01,505.563
2,NT skill level 3,NT,3,2007-06-01,509.492
2,NT skill level 3,NT,3,2007-07-01,586.793
2,NT skill level 3,NT,3,2007-08-01,588.369
2,NT skill level 3,NT,3,2007-09-01,569.004
2,NT skill level 3,NT,3,2007-10-01,592.187
2,NT skill level 3,NT,3,2007-11-01,614.111
2,NT skill level 3,NT,3,2007-12-01,646.61
2,NT skill level 3,NT,3,2008-01-01,644.017
2,NT skill level 3,NT,3,2008-02-01,600.4
2,NT skill level 3,NT,3,2008-03-01,600.803
2,NT skill level 3,NT,3,2008-04-01,657.25
2,NT skill level 3,NT,3,2008-05-01,627.499
2,NT skill level 3,NT,3,2008-06-01,627.593
2,NT skill level 3,NT,3,2008-07-01,555.303
2,NT skill level 3,NT,3,2008-08-01,535.765
2,NT skill level 3,NT,3,2008-09-01,589.873
2,NT skill level 3,NT,3,2008-10-01,531.726
2,NT skill level 3,NT,3,2008-11-01,618.661
2,NT skill level 3,NT,3,2008-12-01,521.743
2,NT skill level 3,NT,3,2009-01-01,531.392
2,NT skill level 3,NT,3,2009-02-01,405.303
2,NT skill level 3,NT,3,2009-03-01,470.413
2,NT skill level 3,NT,3,2009-04-01,455.461
2,NT skill level 3,NT,3,2009-05-01,456.491
2,NT skill level 3,NT,3,2009-06-01,471.625
2,NT skill level 3,NT,3,2009-07-01,502.814
2,NT skill level 3,NT,3,2009-08-01,548.08
2,NT skill level 3,NT,3,2009-09-01,518.597
2,NT skill level 3,NT,3,2009-10-01,542.128
2,NT skill level 3,NT,3,2009-11-01,556.529
2,NT skill level 3,NT,3,2009-12-01,522.959
2,NT skill level 3,NT,3,2010-01-01,559.316
2,NT skill level 3,NT,3,2010-02-01,683.218
2,NT skill level 3,NT,3,2010-03-01,544.07
2,NT skill level 3,NT,3,2010-04-01,576.007
2,NT skill level 3,NT,3,2010-05-01,689.053
2,NT skill level 3,NT,3,2010-06-01,686.178
2,NT skill level 3,NT,3,2010-07-01,584.928
2,NT skill level 3,NT,3,2010-08-01,576.965
2,NT skill level 3,NT,3,2010-09-01,592.921
2,NT skill level 3,NT,3,2010-10-01,626.885
2,NT skill level 3,NT,3,2010-11-01,602.881
2,NT skill level 3,NT,3,2010-12-01,598.141
2,NT skill level 3,NT,3,2011-01-01,532.312
2,NT skill level 3,NT,3,2011-02-01,547.799
2,NT skill level 3,NT,3,2011-03-01,611.145
2,NT skill level 3,NT,3,2011-04-01,653.031
2,NT skill level 3,NT,3,2011-05-01,610.566
2,NT skill level 3,NT,3,2011-06-01,635.665
2,NT skill level 3,NT,3,2011-07-01,667.505
2,NT skill level 3,NT,3,2011-08-01,651.8
2,NT skill level 3,NT,3,2011-09-01,622.648
2,NT skill level 3,NT,3,2011-10-01,602.256
2,NT skill level 3,NT,3,2011-11-01,565.325
2,NT skill level 3,NT,3,2011-12-01,598.465
2,NT skill level 3,NT,3,2012-01-01,586.54
2,NT skill level 3,NT,3,2012-02-01,626.852
2,NT skill level 3,NT,3,2012-03-01,553.233
2,NT skill level 3,NT,3,2012-04-01,529.024
2,NT skill level 3,NT,3,2012-05-01,500.842
2,NT skill level 3,NT,3,2012-06-01,467.914
2,NT skill level 3,NT,3,2012-07-01,526.94
2,NT skill level 3,NT,3,2012-08-01,510.381
2,NT skill level 3,NT,3,2012-09-01,612.634
2,NT skill level 3,NT,3,2012-10-01,512.537
2,NT skill level 3,NT,3,2012-11-01,516.604
2,NT skill level 3,NT,3,2012-12-01,521.292
2,NT skill level 3,NT,3,2013-01-01,549.829
2,NT skill level 3,NT,3,2013-02-01,493.27
2,NT skill level 3,NT,3,2013-03-01,539.924
2,NT skill level 3,NT,3,2013-04-01,481.942
2,NT skill level 3,NT,3,2013-05-01,484.818
2,NT skill level 3,NT,3,2013-06-01,452.726
2,NT skill level 3,NT,3,2013-07-01,429.376
2,NT skill level 3,NT,3,2013-08-01,430.074
2,NT skill level 3,NT,3,2013-09-01,485.906
2,NT skill level 3,NT,3,2013-10-01,465.822
2,NT skill level 3,NT,3,2013-11-01,502.82
2,NT skill level 3,NT,3,2013-12-01,383.634
2,NT skill level 3,NT,3,2014-01-01,373.513
2,NT skill level 3,NT,3,2014-02-01,557.89
2,NT skill level 3,NT,3,2014-03-01,459.317
2,NT skill level 3,NT,3,2014-04-01,473.126
2,NT skill level 3,NT,3,2014-05-01,506.119
2,NT skill level 3,NT,3,2014-06-01,447.521
2,NT skill level 3,NT,3,2014-07-01,426.37
2,NT skill level 3,NT,3,2014-08-01,510.176
2,NT skill level 3,NT,3,2014-09-01,415.529
2,NT skill level 3,NT,3,2014-10-01,416.961
2,NT skill level 3,NT,3,2014-11-01,426.66
2,NT skill level 3,NT,3,2014-12-01,399.819
2,NT skill level 3,NT,3,2015-01-01,350.252
2,NT skill level 3,NT,3,2015-02-01,386.309
2,NT skill level 3,NT,3,2015-03-01,355.823
2,NT skill level 3,NT,3,2015-04-01,333.744
2,NT skill level 3,NT,3,2015-05-01,294.597
2,NT skill level 3,NT,3,2015-06-01,354.611
2,NT skill level 3,NT,3,2015-07-01,381.56
2,NT skill level 3,NT,3,2015-08-01,344.068
2,NT skill level 3,NT,3,2015-09-01,316.203
2,NT skill level 3,NT,3,2015-10-01,332.085
2,NT skill level 3,NT,3,2015-11-01,331.636
2,NT skill level 3,NT,3,2015-12-01,335.29
2,NT skill level 3,NT,3,2016-01-01,393.925
2,NT skill level 3,NT,3,2016-02-01,339.669
2,NT skill level 3,NT,3,2016-03-01,349.15
2,NT skill level 3,NT,3,2016-04-01,353.875
2,NT skill level 3,NT,3,2016-05-01,421.213
2,NT skill level 3,NT,3,2016-06-01,398.672
2,NT skill level 3,NT,3,2016-07-01,386.045
2,NT skill level 3,NT,3,2016-08-01,308.633
2,NT skill level 3,NT,3,2016-09-01,311.252
2,NT skill level 3,NT,3,2016-10-01,316.893
2,NT skill level 3,NT,3,2016-11-01,291.413
2,NT skill level 3,NT,3,2016-12-01,309.393
2,NT skill level 3,NT,3,2017-01-01,290.95
2,NT skill level 3,NT,3,2017-02-01,324.541
2,NT skill level 3,NT,3,2017-03-01,313.816
2,NT skill level 3,NT,3,2017-04-01,331.515
2,NT skill level 3,NT,3,2017-05-01,319.487
2,NT skill level 3,NT,3,2017-06-01,315.263
2,NT skill level 3,NT,3,2017-07-01,337.415
2,NT skill level 3,NT,3,2017-08-01,378.187
2,NT skill level 3,NT,3,2017-09-01,404.532
2,NT skill level 3,NT,3,2017-10-01,388.296
2,NT skill level 3,NT,3,2017-11-01,367.947
2,NT skill level 3,NT,3,2017-12-01,309.57
2,NT skill level 3,NT,3,2018-01-01,375.771
2,NT skill level 3,NT,3,2018-02-01,372.977
2,NT skill level 3,NT,3,2018-03-01,376.492
2,NT skill level 3,NT,3,2018-04-01,367.451
2,NT skill level 3,NT,3,2018-05-01,365.25
2,NT skill level 3,NT,3,2018-06-01,350.357
2,NT skill level 3,NT,3,2018-07-01,328.282
2,NT skill level 3,NT,3,2018-08-01,344.184
2,NT skill level 3,NT,3,2018-09-01,303.359
2,NT skill level 3,NT,3,2018-10-01,334.321
2,NT skill level 3,NT,3,2018-11-01,355.64
2,NT skill level 3,NT,3,2018-12-01,324.824
2,NT skill level 3,NT,3,2019-01-01,324.423
2,NT skill level 3,NT,3,2019-02-01,282.209
2,NT skill level 3,NT,3,2019-03-01,291.797
2,NT skill level 3,NT,3,2019-04-01,310.489
2,NT skill level 3,NT,3,2019-05-01,292.341
2,NT skill level 3,NT,3,2019-06-01,257.395
2,NT skill level 3,NT,3,2019-07-01,347.134
2,NT skill level 3,NT,3,2019-08-01,291.847
2,NT skill level 3,NT,3,2019-09-01,291.359
2,NT skill level 3,NT,3,2019-10-01,245.838
2,NT skill level 3,NT,3,2019-11-01,240.696
2,NT skill level 3,NT,3,2019-12-01,300.051
2,NT skill level 3,NT,3,2020-01-01,246.337
2,NT skill level 3,NT,3,2020-02-01,302.5
2,NT skill level 3,NT,3,2020-03-01,180.8
2,NT skill level 3,NT,3,2020-04-01,143.729
2,NT skill level 3,NT,3,2020-05-01,180.48
2,NT skill level 3,NT,3,2020-06-01,227.941
2,NT skill level 3,NT,3,2020-07-01,261.574
2,NT skill level 3,NT,3,2020-08-01,269.251
2,NT skill level 3,NT,3,2020-09-01,314.508
2,NT skill level 3,NT,3,2020-10-01,322.742
2,NT skill level 3,NT,3,2020-11-01,331.066
2,NT skill level 3,NT,3,2020-12-01,375.815
2,NT skill level 3,NT,3,2021-01-01,396.573
2,NT skill level 3,NT,3,2021-02-01,444.342
2,NT skill level 3,NT,3,2021-03-01,449.656
2,NT skill level 3,NT,3,2021-04-01,462.098
2,NT skill level 3,NT,3,2021-05-01,453.581
2,NT skill level 3,NT,3,2021-06-01,461.159
2,NT skill level 3,NT,3,2021-07-01,463.263
2,NT skill level 3,NT,3,2021-08-01,455.997
2,NT skill level 3,NT,3,2021-09-01,479.035
2,NT skill level 3,NT,3,2021-10-01,503.045
2,NT skill level 3,NT,3,2021-11-01,522.356
2,NT skill level 3,NT,3,2021-12-01,511.825
2,NT skill level 3,NT,3,2022-01-01,488.42
2,NT skill level 3,NT,3,2022-02-01,501.974
2,NT skill level 3,NT,3,2022-03-01,559.313
2,NT skill level 3,NT,3,2022-04-01,533.207
2,NT skill level 3,NT,3,2022-05-01,594.388
2,NT skill level 3,NT,3,2022-06-01,569.859
2,NT skill level 3,NT,3,2022-07-01,494.067
2,NT skill level 3,NT,3,2022-08-01,545.332
2,NT skill level 3,NT,3,2022-09-01,466.247
2,NT skill level 3,NT,3,2022-10-01,516.823
2,NT skill level 3,NT,3,2022-11-01,521.317
2,NT skill level 3,NT,3,2022-12-01,502.193
2,NT skill level 3,NT,3,2023-01-01,502.606
2,NT skill level 3,NT,3,2023-02-01,499.872
2,NT skill level 3,NT,3,2023-03-01,519.364
2,NT skill level 3,NT,3,2023-04-01,521.107
2,NT skill level 3,NT,3,2023-05-01,499.832
2,NT skill level 3,NT,3,2023-06-01,501.198
2,NT skill level 3,NT,3,2023-07-01,502.104
2,NT skill level 3,NT,3,2023-08-01,515.745
2,NT skill level 3,NT,3,2023-09-01,514.211
2,NT skill level 3,NT,3,2023-10-01,472.827
2,NT skill level 3,NT,3,2023-11-01,547.848
2,NT skill level 3,NT,3,2023-12-01,541.489
2,NT skill level 3,NT,3,2024-01-01,523.882
2,NT skill level 3,NT,3,2024-02-01,518.181
2,NT skill level 3,NT,3,2024-03-01,478.044
2,NT skill level 3,NT,3,2024-04-01,488.283
2,NT skill level 3,NT,3,2024-05-01,527.899
2,NT skill level 3,NT,3,2024-06-01,485.911
2,NT skill level 3,NT,3,2024-07-01,482.633
2,NT skill level 3,NT,3,2024-08-01,498.461
2,NT skill level 3,NT,3,2024-09-01,499.7
2,NT skill level 3,NT,3,2024-10-01,505.796
2,NT skill level 3,NT,3,2024-11-01,490.164
2,NT skill level 3,NT,3,2024-12-01,503.38
2,NT skill level 3,NT,3,2025-01-01,575.098
2,NT skill level 3,NT,3,2025-02-01,515.987
2,NT skill level 3,NT,3,2025-03-01,474.404
2,NT skill level 3,NT,3,2025-04-01,460.012
2,NT skill level 3,NT,3,2025-05-01,460.076
2,NT skill level 3,NT,3,2025-06-01,448.364
2,NT skill level 3,NT,3,2025-07-01,482.352
2,NT skill level 3,NT,3,2025-08-01,451.343
2,NT skill level 3,NT,3,2025-09-01,449.251
2,NT skill level 3,NT,3,2025-10-01,489.663
2,NT skill level 3,NT,3,2025-11-01,411.892
2,NT skill level 3,NT,3,2025-12-01,422.192
2,NT skill level 3,NT,3,2026-01-01,424.038
2,NT skill level 3,NT,3,2026-02-01,426.921
2,NT skill level 3,NT,3,2026-03-01,453.787
2,NT skill level 3,NT,3,2026-04-01,462.974
2,NT skill level 3,NT,3,2026-05-01,440.305
2,NT skill level 3,NT,3,2026-06-01,454.596
2,NT skill level 3,NT,3,2026-07-01,441.376
